,msno,song_id,source_system_tab,source_screen_name,source_type,target,song_length,artist_name,composer,lyricist,language,genre_id,city,bd,gender,registered_via,registration_init_time,expiration_date
277,1092,1137,3,7,3,1,257358,1293,389,351,3.0,['465'],22,25,0,9,20160819,20171028
278,1092,2189,6,1,9,0,212857,728,908,846,52.0,['465'],22,25,0,9,20160819,20171028
279,1092,2919,3,7,3,1,214752,732,607,1405,3.0,['465'],22,25,0,9,20160819,20171028
280,1092,1425,3,7,3,1,207934,71,2024,165,3.0,['465'],22,25,0,9,20160819,20171028
281,1092,893,6,13,7,0,225802,71,2549,2503,3.0,['458'],22,25,0,9,20160819,20171028
282,1092,3787,0,10,5,1,203180,392,355,123,52.0,['1609'],22,25,0,9,20160819,20171028
283,1161,1689,3,7,3,1,191738,551,1622,1459,3.0,['465'],13,20,0,4,20160830,20170918
284,1161,669,3,7,3,1,262246,1301,2299,2256,3.0,['465'],13,20,0,4,20160830,20170918
285,1161,169,3,7,3,1,263732,970,1567,1656,3.0,['465'],13,20,0,4,20160830,20170918
286,1161,1632,3,7,3,1,234579,1463,2533,2484,3.0,['465'],13,20,0,4,20160830,20170918
287,1161,1453,3,7,3,0,324940,117,1306,1197,52.0,"['139', '125', '109']",13,20,0,4,20160830,20170918
288,1161,3598,3,7,3,1,196440,551,601,1838,3.0,['465'],13,20,0,4,20160830,20170918
289,1161,2619,3,7,3,0,242311,551,1699,1589,3.0,['465'],13,20,0,4,20160830,20170918
290,1161,340,3,8,3,1,229485,1469,1131,208,3.0,['465'],13,20,0,4,20160830,20170918
291,1161,1747,3,7,3,0,274599,1373,480,475,3.0,['465'],13,20,0,4,20160830,20170918
292,1161,2521,3,7,3,1,230458,944,2022,1527,3.0,['465'],13,20,0,4,20160830,20170918
293,1161,110,3,7,3,0,251088,970,1703,1584,3.0,['465'],13,20,0,4,20160830,20170918
294,1161,2894,3,13,5,1,253492,1061,2015,2044,3.0,['465'],13,20,0,4,20160830,20170918
295,1161,267,3,7,3,1,176832,271,2529,2519,24.0,['451'],13,20,0,4,20160830,20170918
296,1161,1713,3,7,3,1,305110,878,1563,1634,17.0,['465'],13,20,0,4,20160830,20170918
297,1161,1051,3,7,3,0,278866,438,1244,1150,52.0,['465'],13,20,0,4,20160830,20170918
298,1161,1202,3,7,3,0,291085,22,1222,844,17.0,['465'],13,20,0,4,20160830,20170918
299,1161,2901,3,0,0,0,342099,593,1051,982,17.0,['465'],13,20,0,4,20160830,20170918
300,1161,233,3,7,3,1,249835,990,1906,1814,3.0,['465'],13,20,0,4,20160830,20170918
301,1161,1984,3,7,3,1,249835,878,1565,1635,17.0,['437'],13,20,0,4,20160830,20170918
302,1161,1399,3,7,3,0,325903,22,1560,2009,17.0,['465'],13,20,0,4,20160830,20170918
303,1161,943,3,7,3,0,372611,684,1564,1449,17.0,['921'],13,20,0,4,20160830,20170918
304,1161,3703,3,8,3,1,369684,878,1564,1449,17.0,['465'],13,20,0,4,20160830,20170918
305,1161,3264,3,7,3,0,274599,738,2418,1716,17.0,['2022'],13,20,0,4,20160830,20170918
306,1161,2693,3,7,3,1,281286,738,2421,1719,17.0,['2022'],13,20,0,4,20160830,20170918
307,1161,1686,3,7,3,0,484101,738,2421,1719,17.0,['2022'],13,20,0,4,20160830,20170918
308,1161,3509,3,7,3,0,1224098,738,2419,1717,17.0,['2022'],13,20,0,4,20160830,20170918
309,1161,642,3,7,3,1,319529,738,2420,1718,17.0,['2022'],13,20,0,4,20160830,20170918
310,262,1689,3,7,3,1,191738,551,1622,1459,3.0,['465'],6,32,1,9,20110307,20171006
311,262,1805,3,7,3,1,306259,1463,2533,2484,3.0,['465'],6,32,1,9,20110307,20171006
312,262,1500,3,7,3,1,222197,108,195,176,52.0,['1609'],6,32,1,9,20110307,20171006
313,262,3395,3,7,3,1,192574,151,330,119,52.0,['1609'],6,32,1,9,20110307,20171006
314,262,1801,3,7,3,0,245342,1463,2533,2484,3.0,['465'],6,32,1,9,20110307,20171006
315,262,2131,3,7,3,1,252656,1028,1958,1646,3.0,['465'],6,32,1,9,20110307,20171006
316,262,1954,3,7,3,1,281077,405,901,840,3.0,['465'],6,32,1,9,20110307,20171006
317,262,3275,3,7,3,1,233142,1194,2502,1747,3.0,"['465', '1259']",6,32,1,9,20110307,20171006
318,262,3851,3,7,3,1,264150,1252,716,365,3.0,['458'],6,32,1,9,20110307,20171006
319,262,312,3,7,3,1,275017,676,2089,2112,3.0,['465'],6,32,1,9,20110307,20171006
320,262,1678,3,7,3,1,225559,1142,240,590,31.0,['921'],6,32,1,9,20110307,20171006
321,262,1605,3,7,3,1,268016,1266,2288,2246,3.0,['465'],6,32,1,9,20110307,20171006
322,262,803,3,7,3,1,250775,847,1714,1805,3.0,['458'],6,32,1,9,20110307,20171006
323,262,2588,3,7,3,1,215597,775,2424,2387,3.0,['465'],6,32,1,9,20110307,20171006
324,262,3285,3,7,3,1,202318,1194,2502,1747,3.0,"['465', '1259']",6,32,1,9,20110307,20171006
325,262,3168,3,7,3,1,267598,1197,1872,1793,3.0,['465'],6,32,1,9,20110307,20171006
326,262,1731,3,7,3,1,246909,915,1795,1683,3.0,['465'],6,32,1,9,20110307,20171006
327,262,299,3,7,3,1,268225,767,1790,2164,3.0,['465'],6,32,1,9,20110307,20171006
328,262,3088,3,7,3,1,194168,1334,1115,1033,3.0,['465'],6,32,1,9,20110307,20171006
329,262,2865,3,7,3,1,274285,1417,1872,1767,3.0,['465'],6,32,1,9,20110307,20171006
330,262,69,3,7,3,1,271673,889,1573,1459,3.0,['465'],6,32,1,9,20110307,20171006
331,262,407,3,7,3,1,265822,775,2424,2387,3.0,['465'],6,32,1,9,20110307,20171006
332,262,2568,3,7,3,1,303856,1023,2598,106,3.0,['465'],6,32,1,9,20110307,20171006
333,262,1632,3,7,3,1,234579,1463,2533,2484,3.0,['465'],6,32,1,9,20110307,20171006
334,262,3753,3,7,3,1,291631,1170,1764,1651,3.0,['1259'],6,32,1,9,20110307,20171006
335,262,3582,3,7,3,1,246491,834,1674,1555,3.0,['465'],6,32,1,9,20110307,20171006
336,262,2403,3,7,3,1,213216,1194,2502,1748,3.0,['465'],6,32,1,9,20110307,20171006
337,262,1159,3,7,3,1,262478,20,2401,1656,3.0,['465'],6,32,1,9,20110307,20171006
338,262,1518,3,7,3,1,286197,20,2403,1793,3.0,['458'],6,32,1,9,20110307,20171006
339,262,2251,3,7,3,1,210102,1194,2502,2043,3.0,"['465', '1259']",6,32,1,9,20110307,20171006
340,262,2482,3,7,3,1,205224,684,1147,583,31.0,['465'],6,32,1,9,20110307,20171006
341,262,1453,3,7,3,1,324940,117,1306,1197,52.0,"['139', '125', '109']",6,32,1,9,20110307,20171006
342,262,3694,3,7,3,1,273345,1043,1985,1906,3.0,['465'],6,32,1,9,20110307,20171006
343,262,2827,3,7,3,1,231862,1429,2481,2434,3.0,['465'],6,32,1,9,20110307,20171006
344,262,555,3,7,3,1,238654,20,1928,2340,3.0,['465'],6,32,1,9,20110307,20171006
345,262,3261,3,7,3,1,228937,1374,1772,2479,3.0,['465'],6,32,1,9,20110307,20171006
346,262,1788,3,7,3,1,322803,82,1416,1289,24.0,['465'],6,32,1,9,20110307,20171006
347,262,2366,3,7,3,1,261537,1374,2433,1951,3.0,['465'],6,32,1,9,20110307,20171006
348,262,1529,3,7,3,1,242207,1267,1980,1896,3.0,['465'],6,32,1,9,20110307,20171006
349,262,1714,3,7,3,1,235833,847,1714,1599,3.0,['458'],6,32,1,9,20110307,20171006
350,262,3139,3,7,3,1,233221,1197,1640,1942,3.0,['465'],6,32,1,9,20110307,20171006
351,262,2369,3,7,3,1,246595,20,1636,1942,3.0,['465'],6,32,1,9,20110307,20171006
352,262,1470,3,7,3,1,300408,889,1573,1459,3.0,['465'],6,32,1,9,20110307,20171006
353,262,2619,3,7,3,1,242311,551,1699,1589,3.0,['465'],6,32,1,9,20110307,20171006
354,262,2679,3,7,3,1,258194,20,2129,1942,3.0,['458'],6,32,1,9,20110307,20171006
355,262,3398,3,7,3,1,273972,1261,1892,1800,3.0,['465'],6,32,1,9,20110307,20171006
356,262,2152,3,7,3,1,250462,1423,1508,1383,3.0,['458'],6,32,1,9,20110307,20171006
357,262,1577,3,7,3,1,273972,1018,1944,1470,3.0,['465'],6,32,1,9,20110307,20171006
358,262,2244,3,7,3,1,209861,1419,1888,1942,3.0,['465'],6,32,1,9,20110307,20171006
359,262,284,3,7,3,0,285779,20,1802,2547,3.0,['465'],6,32,1,9,20110307,20171006
360,262,2704,3,7,3,1,287973,20,1924,1656,3.0,['465'],6,32,1,9,20110307,20171006
361,262,2436,3,7,3,1,260388,990,1094,1016,3.0,['465'],6,32,1,9,20110307,20171006
362,262,177,3,7,3,1,217234,1170,1763,1650,3.0,['1259'],6,32,1,9,20110307,20171006
363,262,110,3,7,3,1,251088,970,1703,1584,3.0,['465'],6,32,1,9,20110307,20171006
364,262,2894,3,7,3,1,253492,1061,2015,2044,3.0,['465'],6,32,1,9,20110307,20171006
365,262,2737,3,7,3,1,262803,1134,1368,1239,10.0,['465'],6,32,1,9,20110307,20171006
366,262,144,3,7,3,1,294983,1235,366,334,3.0,['458'],6,32,1,9,20110307,20171006
367,262,2149,3,7,3,1,113057,775,2424,2387,3.0,['465'],6,32,1,9,20110307,20171006
368,262,2954,3,7,3,1,235102,20,1255,1157,3.0,['458'],6,32,1,9,20110307,20171006
369,262,2570,3,7,3,1,230179,767,1956,1875,3.0,"['921', '465']",6,32,1,9,20110307,20171006
370,262,234,3,7,3,1,210279,1200,645,2130,3.0,['465'],6,32,1,9,20110307,20171006
371,262,984,3,7,3,1,270524,1178,2154,2083,3.0,['465'],6,32,1,9,20110307,20171006
372,262,74,3,7,3,1,295264,915,1795,1860,3.0,['465'],6,32,1,9,20110307,20171006
373,262,2715,3,7,3,1,319111,1318,2475,2279,3.0,['458'],6,32,1,9,20110307,20171006
374,262,1628,3,7,3,1,271882,889,1573,1459,3.0,['465'],6,32,1,9,20110307,20171006
375,262,3532,3,7,3,1,236193,81,1307,1198,52.0,['465'],6,32,1,9,20110307,20171006
376,262,80,3,7,3,1,213275,96,962,893,52.0,['465'],6,32,1,9,20110307,20171006
377,262,2087,3,7,3,1,271986,756,2520,2470,3.0,"['921', '465']",6,32,1,9,20110307,20171006
378,262,3566,3,7,3,1,187663,767,593,442,3.0,['465'],6,32,1,9,20110307,20171006
379,262,2417,3,7,3,1,291735,20,10,1975,3.0,['465'],6,32,1,9,20110307,20171006
380,262,2739,3,7,3,1,268748,1491,222,1294,3.0,['465'],6,32,1,9,20110307,20171006
381,262,1216,3,7,3,1,321515,20,2497,2092,3.0,['465'],6,32,1,9,20110307,20171006
382,262,216,3,7,3,1,263000,684,2601,1915,3.0,['465'],6,32,1,9,20110307,20171006
383,262,3422,3,7,3,1,225959,732,607,271,3.0,['465'],6,32,1,9,20110307,20171006
384,262,1925,3,7,3,1,221936,20,2235,2025,3.0,['465'],6,32,1,9,20110307,20171006
385,262,2021,6,13,7,1,250576,262,572,505,52.0,['465'],6,32,1,9,20110307,20171006
386,262,8,6,10,5,1,212201,108,198,179,52.0,['1609'],6,32,1,9,20110307,20171006
387,262,3451,3,7,3,1,245613,489,1614,1499,52.0,['465'],6,32,1,9,20110307,20171006
388,1652,1689,3,1,9,1,191738,551,1622,1459,3.0,['465'],13,22,1,9,20140923,20170909
389,1652,1805,2,11,2,1,306259,1463,2533,2484,3.0,['465'],13,22,1,9,20140923,20170909
390,1652,3395,0,10,5,1,192574,151,330,119,52.0,['1609'],13,22,1,9,20140923,20170909
391,1652,612,2,11,2,0,275136,1197,2083,1838,3.0,['465'],13,22,1,9,20140923,20170909
392,1652,1801,2,11,2,0,245342,1463,2533,2484,3.0,['465'],13,22,1,9,20140923,20170909
393,1652,3275,3,1,9,1,233142,1194,2502,1747,3.0,"['465', '1259']",13,22,1,9,20140923,20170909
394,1652,3851,0,10,5,1,264150,1252,716,365,3.0,['458'],13,22,1,9,20140923,20170909
395,1652,312,3,7,3,1,275017,676,2089,2112,3.0,['465'],13,22,1,9,20140923,20170909
396,1652,1605,3,1,9,1,268016,1266,2288,2246,3.0,['465'],13,22,1,9,20140923,20170909
397,1652,803,3,7,3,1,250775,847,1714,1805,3.0,['458'],13,22,1,9,20140923,20170909
398,1652,2588,3,7,3,1,215597,775,2424,2387,3.0,['465'],13,22,1,9,20140923,20170909
399,1652,3285,0,10,5,1,202318,1194,2502,1747,3.0,"['465', '1259']",13,22,1,9,20140923,20170909
400,1652,669,3,7,3,0,262246,1301,2299,2256,3.0,['465'],13,22,1,9,20140923,20170909
401,1652,3653,2,11,2,1,212462,964,225,410,3.0,['465'],13,22,1,9,20140923,20170909
402,1652,664,3,7,3,0,263732,847,1714,1599,3.0,['458'],13,22,1,9,20140923,20170909
403,1652,2865,3,7,3,1,274285,1417,1872,1767,3.0,['465'],13,22,1,9,20140923,20170909
404,1652,69,3,7,3,0,271673,889,1573,1459,3.0,['465'],13,22,1,9,20140923,20170909
405,1652,407,2,11,2,0,265822,775,2424,2387,3.0,['465'],13,22,1,9,20140923,20170909
406,1652,2540,2,11,2,1,214308,1266,2199,2147,3.0,['465'],13,22,1,9,20140923,20170909
407,1652,3113,0,10,5,1,291596,790,1924,1656,3.0,['465'],13,22,1,9,20140923,20170909
408,1652,2542,2,11,2,1,262431,1293,2065,1659,3.0,['465'],13,22,1,9,20140923,20170909
409,1652,1247,2,11,2,1,267241,684,1263,1165,3.0,['458'],13,22,1,9,20140923,20170909
410,1652,2418,0,10,5,1,197834,698,1036,968,52.0,['359'],13,22,1,9,20140923,20170909
411,1652,1632,3,7,3,0,234579,1463,2533,2484,3.0,['465'],13,22,1,9,20140923,20170909
412,1652,1451,0,10,5,1,282435,26,76,30,17.0,['465'],13,22,1,9,20140923,20170909
413,1652,2745,3,7,3,1,273972,1415,2457,1564,3.0,['465'],13,22,1,9,20140923,20170909
414,1652,1518,3,7,3,0,286197,20,2403,1793,3.0,['458'],13,22,1,9,20140923,20170909
415,1652,3131,3,7,3,1,272509,847,1714,1827,3.0,['465'],13,22,1,9,20140923,20170909
416,1652,2402,0,10,5,1,237165,194,398,357,3.0,['458'],13,22,1,9,20140923,20170909
417,1652,2794,3,1,9,0,275992,950,1856,1541,3.0,['465'],13,22,1,9,20140923,20170909
418,1652,1453,3,7,3,0,324940,117,1306,1197,52.0,"['139', '125', '109']",13,22,1,9,20140923,20170909
419,1652,3694,6,1,9,1,273345,1043,1985,1906,3.0,['465'],13,22,1,9,20140923,20170909
420,1652,3598,3,1,9,1,196440,551,601,1838,3.0,['465'],13,22,1,9,20140923,20170909
421,1652,527,3,7,3,1,301244,1294,611,540,3.0,['465'],13,22,1,9,20140923,20170909
422,1652,3577,3,7,3,1,263941,1107,1435,26,3.0,['458'],13,22,1,9,20140923,20170909
423,1652,719,3,7,3,1,249939,71,1568,1456,3.0,['465'],13,22,1,9,20140923,20170909
424,1652,3795,3,7,3,0,249521,841,1687,1574,3.0,['465'],13,22,1,9,20140923,20170909
425,1652,3822,3,7,3,1,295444,1282,9,410,3.0,['465'],13,22,1,9,20140923,20170909
426,1652,3261,3,7,3,1,228937,1374,1772,2479,3.0,['465'],13,22,1,9,20140923,20170909
427,1652,2426,3,7,3,1,226847,1374,2016,1657,3.0,['465'],13,22,1,9,20140923,20170909
428,1652,2316,3,7,3,1,232431,551,649,1656,3.0,['465'],13,22,1,9,20140923,20170909
429,1652,178,2,11,2,1,294347,865,1735,2452,3.0,['465'],13,22,1,9,20140923,20170909
430,1652,2101,2,11,2,0,268329,775,1902,2387,3.0,['465'],13,22,1,9,20140923,20170909
431,1652,2126,3,7,4,1,213847,139,692,622,52.0,['1259'],13,22,1,9,20140923,20170909
432,1652,3139,0,10,5,1,233221,1197,1640,1942,3.0,['465'],13,22,1,9,20140923,20170909
433,1652,1712,2,11,2,0,270942,71,1569,1456,3.0,['465'],13,22,1,9,20140923,20170909
434,1652,2500,2,11,7,1,246491,1497,2595,2549,3.0,['465'],13,22,1,9,20140923,20170909
435,1652,2600,3,10,5,1,251715,1266,2049,1982,3.0,['465'],13,22,1,9,20140923,20170909
436,1652,2219,3,1,9,0,283898,1423,1436,1127,3.0,['465'],13,22,1,9,20140923,20170909
437,1652,2619,2,11,2,1,242311,551,1699,1589,3.0,['465'],13,22,1,9,20140923,20170909
438,1652,2292,3,1,9,1,261328,1061,2015,1977,3.0,['465'],13,22,1,9,20140923,20170909
439,1652,42,3,7,3,1,237725,1419,2283,1942,3.0,['465'],13,22,1,9,20140923,20170909
440,1652,2152,3,1,9,0,250462,1423,1508,1383,3.0,['458'],13,22,1,9,20140923,20170909
441,1652,2973,3,0,0,1,245028,551,2015,1554,3.0,['465'],13,22,1,9,20140923,20170909
442,1652,1192,2,11,2,1,275520,775,2197,2387,3.0,['458'],13,22,1,9,20140923,20170909
443,1652,3786,3,7,3,1,328107,1452,2520,2470,3.0,['465'],13,22,1,9,20140923,20170909
444,1652,3367,3,7,3,0,302080,1467,2539,2492,3.0,['1259'],13,22,1,9,20140923,20170909
445,1652,1250,3,1,9,0,228391,998,771,775,3.0,['465'],13,22,1,9,20140923,20170909
446,1652,1938,3,7,3,1,231444,847,1714,1534,3.0,['465'],13,22,1,9,20140923,20170909
447,1652,355,3,1,9,1,200933,1423,481,1116,3.0,['458'],13,22,1,9,20140923,20170909
448,1652,2206,3,7,3,1,304065,1491,1589,2079,3.0,['465'],13,22,1,9,20140923,20170909
449,1652,3323,3,7,3,0,284165,20,2129,2340,3.0,['465'],13,22,1,9,20140923,20170909
450,1652,2430,3,7,3,1,315350,847,1714,1827,3.0,['458'],13,22,1,9,20140923,20170909
451,1652,3315,3,1,9,1,215771,1498,604,2556,3.0,['465'],13,22,1,9,20140923,20170909
452,1652,1681,3,1,9,1,275121,1051,2499,1913,3.0,['465'],13,22,1,9,20140923,20170909
453,1652,3028,3,7,3,0,236042,1276,2268,2223,3.0,"['465', '1259']",13,22,1,9,20140923,20170909
454,1652,2743,2,11,2,0,249429,328,2151,2091,3.0,['458'],13,22,1,9,20140923,20170909
455,1652,144,2,11,2,1,294983,1235,366,334,3.0,['458'],13,22,1,9,20140923,20170909
456,1652,2415,3,1,9,1,198530,998,771,704,3.0,['465'],13,22,1,9,20140923,20170909
457,1652,1509,3,7,3,1,286406,834,1675,1556,3.0,['465'],13,22,1,9,20140923,20170909
458,1652,2472,3,7,3,1,227892,1421,2468,1567,3.0,['465'],13,22,1,9,20140923,20170909
459,1652,3239,3,7,3,0,249312,1293,56,1322,3.0,['465'],13,22,1,9,20140923,20170909
460,1652,1589,3,7,3,1,242602,1107,2015,2355,3.0,['458'],13,22,1,9,20140923,20170909
461,1652,1449,3,7,3,1,152241,847,1714,1827,3.0,['458'],13,22,1,9,20140923,20170909
462,1652,538,3,7,3,1,253910,1061,2015,1956,3.0,['465'],13,22,1,9,20140923,20170909
463,1652,554,3,7,3,0,219306,108,1259,1161,52.0,['1609'],13,22,1,9,20140923,20170909
464,1652,2498,3,7,3,1,225906,849,1011,2420,3.0,['465'],13,22,1,9,20140923,20170909
465,1652,347,0,10,5,1,269672,302,688,617,52.0,['139'],13,22,1,9,20140923,20170909
466,1652,1855,3,7,3,1,247756,20,1636,1942,3.0,['465'],13,22,1,9,20140923,20170909
467,1652,3557,3,7,3,1,261955,1170,1762,70,3.0,['1259'],13,22,1,9,20140923,20170909
468,1652,838,3,7,3,1,222022,95,698,626,52.0,['2022'],13,22,1,9,20140923,20170909
469,1652,887,3,7,3,1,189544,969,785,358,52.0,['465'],13,22,1,9,20140923,20170909
470,1652,1705,5,10,5,1,229552,1294,2290,2469,3.0,['465'],13,22,1,9,20140923,20170909
471,1652,1842,3,1,9,1,234289,968,1879,1780,3.0,['465'],13,22,1,9,20140923,20170909
472,1652,986,3,7,0,0,193440,4,1475,1348,3.0,['1259'],13,22,1,9,20140923,20170909
473,1652,510,3,7,0,1,73248,4,1474,1347,3.0,['1259'],13,22,1,9,20140923,20170909
474,1652,420,3,7,3,1,284734,968,1879,1780,3.0,['465'],13,22,1,9,20140923,20170909
475,1652,1806,3,0,0,1,258113,313,2352,2317,3.0,['465'],13,22,1,9,20140923,20170909
476,1652,1367,3,1,9,1,172036,313,2351,2316,3.0,['465'],13,22,1,9,20140923,20170909
477,1652,3132,3,7,3,1,220613,489,682,611,52.0,['465'],13,22,1,9,20140923,20170909
478,1652,1425,3,7,3,0,207934,71,2024,165,3.0,['465'],13,22,1,9,20140923,20170909
479,1652,777,3,7,3,0,185852,311,770,703,52.0,['465'],13,22,1,9,20140923,20170909
480,1652,1929,3,0,0,0,208412,237,1140,1058,-1.0,['1609'],13,22,1,9,20140923,20170909
481,1652,1432,3,7,3,1,330187,968,1879,1780,3.0,['465'],13,22,1,9,20140923,20170909
482,1652,1007,3,7,3,1,241266,1491,1734,2095,3.0,['458'],13,22,1,9,20140923,20170909
483,1652,97,3,1,9,1,266135,1423,1436,1127,3.0,['458'],13,22,1,9,20140923,20170909
484,1652,1161,3,7,3,0,275644,1018,1944,2385,3.0,['465'],13,22,1,9,20140923,20170909
485,1652,3341,3,7,3,1,364146,1417,2564,2029,3.0,['465'],13,22,1,9,20140923,20170909
486,1652,142,3,7,3,1,311275,1000,1924,1831,3.0,['465'],13,22,1,9,20140923,20170909
487,1652,3603,3,7,3,1,231218,95,1060,988,52.0,['2022'],13,22,1,9,20140923,20170909
488,1652,1019,3,7,3,0,207238,343,609,539,-1.0,['1609'],13,22,1,9,20140923,20170909
489,1652,2880,3,1,9,1,245741,260,57,51,52.0,['1955'],13,22,1,9,20140923,20170909
490,1652,3295,3,7,3,0,212464,119,1202,1122,52.0,['465'],13,22,1,9,20140923,20170909
491,1652,3155,3,7,3,0,206585,578,1746,1630,52.0,['465'],13,22,1,9,20140923,20170909
492,1652,1513,3,1,9,1,257943,309,699,627,52.0,['1259'],13,22,1,9,20140923,20170909
493,1652,2910,0,10,5,0,192297,158,351,322,-1.0,['1609'],13,22,1,9,20140923,20170909
494,1652,3037,3,7,3,1,224208,337,23,471,52.0,['2022'],13,22,1,9,20140923,20170909
495,1652,3649,3,1,9,1,283402,599,286,264,52.0,['1955'],13,22,1,9,20140923,20170909
496,1652,1716,3,11,2,1,310080,942,1889,1564,3.0,['458'],13,22,1,9,20140923,20170909
497,1652,1342,3,0,0,1,119048,313,1975,1890,3.0,['465'],13,22,1,9,20140923,20170909
498,1652,1739,3,7,3,1,274506,845,1707,1942,3.0,['458'],13,22,1,9,20140923,20170909
499,1652,2744,3,7,3,1,271604,654,971,904,52.0,['139'],13,22,1,9,20140923,20170909
500,1652,329,3,7,3,0,245890,337,23,471,52.0,['2022'],13,22,1,9,20140923,20170909
501,1652,1502,2,11,2,1,253779,834,759,786,3.0,['465'],13,22,1,9,20140923,20170909
502,1652,3347,2,11,2,0,249984,767,1872,2230,3.0,['458'],13,22,1,9,20140923,20170909
503,820,1689,3,7,4,1,191738,551,1622,1459,3.0,['465'],13,27,1,3,20121116,20170908
504,820,1805,0,3,8,0,306259,1463,2533,2484,3.0,['465'],13,27,1,3,20121116,20170908
505,820,1954,0,10,8,0,281077,405,901,840,3.0,['465'],13,27,1,3,20121116,20170908
506,820,312,0,3,8,0,275017,676,2089,2112,3.0,['465'],13,27,1,3,20121116,20170908
507,820,1605,0,3,8,1,268016,1266,2288,2246,3.0,['465'],13,27,1,3,20121116,20170908
508,820,2588,0,10,5,0,215597,775,2424,2387,3.0,['465'],13,27,1,3,20121116,20170908
509,820,3728,3,7,4,1,216084,970,1695,1584,3.0,['465'],13,27,1,3,20121116,20170908
510,820,3088,0,10,5,0,194168,1334,1115,1033,3.0,['465'],13,27,1,3,20121116,20170908
511,820,218,3,7,4,1,225836,975,1886,1795,3.0,['465'],13,27,1,3,20121116,20170908
512,820,2865,0,10,5,1,274285,1417,1872,1767,3.0,['465'],13,27,1,3,20121116,20170908
513,820,1920,3,7,4,1,245342,970,2488,1996,3.0,['465'],13,27,1,3,20121116,20170908
514,820,3319,3,7,4,0,205426,970,1657,2108,3.0,['465'],13,27,1,3,20121116,20170908
515,820,407,0,10,5,0,265822,775,2424,2387,3.0,['465'],13,27,1,3,20121116,20170908
516,820,169,3,7,4,0,263732,970,1567,1656,3.0,['465'],13,27,1,3,20121116,20170908
517,820,1632,0,3,8,0,234579,1463,2533,2484,3.0,['465'],13,27,1,3,20121116,20170908
518,820,2984,3,7,4,1,287033,1061,2015,1757,3.0,['465'],13,27,1,3,20121116,20170908
519,820,1159,3,7,4,1,262478,20,2401,1656,3.0,['465'],13,27,1,3,20121116,20170908
520,820,1518,3,7,4,0,286197,20,2403,1793,3.0,['458'],13,27,1,3,20121116,20170908
521,820,3694,0,10,5,1,273345,1043,1985,1906,3.0,['465'],13,27,1,3,20121116,20170908
522,820,3598,3,7,4,1,196440,551,601,1838,3.0,['465'],13,27,1,3,20121116,20170908
523,820,555,3,7,4,1,238654,20,1928,2340,3.0,['465'],13,27,1,3,20121116,20170908
524,820,3577,3,10,5,1,263941,1107,1435,26,3.0,['458'],13,27,1,3,20121116,20170908
525,820,3103,3,7,4,0,272561,1061,2015,1656,3.0,['465'],13,27,1,3,20121116,20170908
526,820,3822,3,7,4,0,295444,1282,9,410,3.0,['465'],13,27,1,3,20121116,20170908
527,820,2316,3,7,4,1,232431,551,649,1656,3.0,['465'],13,27,1,3,20121116,20170908
528,820,3139,0,10,5,0,233221,1197,1640,1942,3.0,['465'],13,27,1,3,20121116,20170908
529,820,2369,3,7,4,1,246595,20,1636,1942,3.0,['465'],13,27,1,3,20121116,20170908
530,820,1217,3,7,4,1,213681,775,2424,2387,3.0,['465'],13,27,1,3,20121116,20170908
531,820,1347,3,1,9,1,251402,1107,1435,1332,3.0,['458'],13,27,1,3,20121116,20170908
532,820,2619,3,7,4,1,242311,551,1699,1589,3.0,['465'],13,27,1,3,20121116,20170908
533,820,2292,3,7,4,1,261328,1061,2015,1977,3.0,['465'],13,27,1,3,20121116,20170908
534,820,3350,3,7,4,1,204904,970,521,1656,3.0,['465'],13,27,1,3,20121116,20170908
535,820,1746,3,7,4,1,260597,775,2424,2387,3.0,['465'],13,27,1,3,20121116,20170908
536,820,2918,3,12,6,0,230784,975,1886,1796,3.0,['465'],13,27,1,3,20121116,20170908
537,820,851,3,7,4,1,229041,975,2508,2463,3.0,['458'],13,27,1,3,20121116,20170908
538,820,3601,0,1,9,1,232202,1043,847,784,3.0,['465'],13,27,1,3,20121116,20170908
539,820,110,3,7,4,1,251088,970,1703,1584,3.0,['465'],13,27,1,3,20121116,20170908
540,820,2894,3,7,4,1,253492,1061,2015,2044,3.0,['465'],13,27,1,3,20121116,20170908
541,820,3049,3,7,4,1,295008,975,1886,1795,3.0,['458'],13,27,1,3,20121116,20170908
542,820,3724,6,1,9,1,211104,769,2047,1439,3.0,['465'],13,27,1,3,20121116,20170908
543,820,1867,3,7,4,0,361639,775,2424,2387,3.0,['465'],13,27,1,3,20121116,20170908
544,820,256,3,7,4,0,266057,1061,2017,1937,3.0,['465'],13,27,1,3,20121116,20170908
545,820,507,3,1,9,1,260911,1107,2364,2327,3.0,['458'],13,27,1,3,20121116,20170908
546,820,3361,3,7,4,1,233430,1061,2015,1956,3.0,['465'],13,27,1,3,20121116,20170908
